Configuration,,,,,,Position,,,Force and Moment,,,,,,Tool Deflection,,,Tool Holder Deflection,,,CAD- CNC = tool+springback,,,CAD- Robot = Robot deflection+tool+holder+springback,,,Springback,,,Rob def,,,,VJM Prediction ,,
-19.45,49.78,16.51,-179.95,-23.73,0,6.992,-8.974,-79.5,167.603,154.541,364.746,30.0842,-19.8853,-3.45154,-0.156657319,-0.144552828,-0.00162312,-0.01787911839,-0.01648985693,-0.0003447360344,0.82126,0.866639875,0.4787025,1.8867125,1.8682125,0.616455,0.664602681,0.722087047,0.47707938,1.047573382,0.9850827681,0.137407764,,0.2425413918,0.7344939629,-0.1333800445
-19.45,49.78,16.51,-179.95,-23.73,0,7.492,8.546,-79.5,173.34,-165.833,371.338,-11.0413,-26.2207,-3.46985,-0.16214285,0.155011659,-0.001652454,-0.01849598897,0.01769064893,-0.0003509663973,0.82126,0.866639875,0.4787025,1.8867125,1.8682125,0.616455,0.65911715,0.711628216,0.477050046,1.046956511,0.9838819761,0.1374015336,,0.2402378229,0.7325914561,0.1347850318
-19.45,49.78,16.51,-179.95,-23.73,0,-9.919,5.577,-79.5,-105.957,-274.414,356.689,-29.718,6.17981,-1.19019,0.099038871,0.256660114,-0.001587266,0.01130307049,0.02927984468,-0.0003371210415,0.82126,0.866639875,0.4787025,1.8867125,1.8682125,0.616455,0.722221129,0.609979761,0.477115234,1.05414943,0.9722927803,0.137415379,,0.382986422,0.9837819781,0.2243382222
-19.45,49.78,16.51,-179.95,-23.73,0,-3.363,-10.677,-80,-277.405,22.3389,369.629,6.46362,30.7434,-0.228882,0.259461939,-0.02086456,-0.001644849,0.02959915445,-0.002382400087,-0.0003493511531,0.8218,0.8667,0.4788,1.893,1.8747,0.617,0.562338061,0.84583544,0.477155151,1.041600846,1.0056176,0.1378506488,,0.4946042697,1.201739848,-0.02135186688
-19.45,49.78,16.51,-179.95,-23.73,0,11.109,-1.281,-80,-25.6348,230.042,360.107,36.7493,4.22058,-1.8219,0.023978485,-0.215175933,-0.001602476,0.002735307764,-0.02454604822,-0.00034035153,0.8218,0.8667,0.4788,1.893,1.8747,0.617,0.797821515,0.651524067,0.477197524,1.068464692,0.9834539518,0.1378596485,,0.3432007396,0.9149208331,-0.1920143034
-19.45,49.78,16.51,-179.95,-23.73,0,-1.03,11.149,-80,241.333,18.4937,366.089,13.678,-30.5878,-4.03748,-0.225735255,-0.01728524,-0.001629096,-0.02575074594,-0.001972795751,-0.0003460053575,0.8218,0.8667,0.4788,1.893,1.8747,0.617,0.596064745,0.84941476,0.477170904,1.045449254,1.006027204,0.1378539946,,0.1969204771,0.6487697991,-0.01499033175
-19.45,49.78,16.51,-179.95,-23.73,0,-10.525,-3.24,-80.5,66.2842,-269.043,370.239,-26.1658,-14.8041,-2.70081,-0.061955773,0.251639649,-0.001647564,-0.007070910221,0.02870688195,-0.0003499276885,0.82236,0.866759875,0.4789025,1.8993125,1.8812125,0.617555,0.760404227,0.615120226,0.477254936,1.06988159,0.9857457431,0.1383025723,,0.3024333738,0.8475818011,0.2269067325
-19.45,49.78,16.51,-179.95,-23.73,0,5.729,-9.404,-80.5,-248.779,-158.752,392.456,-16.571,24.1699,-0.476074,0.232688092,0.148397429,-0.001746429,0.02654477863,0.01693545163,-0.0003709258638,0.82236,0.866759875,0.4789025,1.8993125,1.8812125,0.617555,0.589671908,0.718362446,0.477156071,1.050407721,0.9975171734,0.1382815741,,0.4993784611,1.228091036,0.1381890503
-19.45,49.78,16.51,-179.95,-23.73,0,7.586,7.976,-80.5,-208.191,155.945,358.032,24.8383,24.4629,-0.549316,0.194613474,-0.145865937,-0.001593242,0.02220960529,-0.01663966089,-0.0003383903645,0.82236,0.866759875,0.4789025,1.8993125,1.8812125,0.617555,0.627746526,0.720893938,0.477309258,1.054742895,0.9978129641,0.1383141096,,0.43979994,1.089441133,-0.1255050396
-19.45,49.78,16.51,-179.95,-23.73,0,-9.603,5.395,-80.5,134.277,180.847,360.596,32.6111,-15.4541,-3.08533,-0.125591106,-0.16903408,-0.001604652,-0.01432735148,-0.01929183607,-0.0003408137034,0.82236,0.866759875,0.4789025,1.8993125,1.8812125,0.617555,0.696768894,0.697725795,0.477297848,1.062625149,0.9951607889,0.1383116863,,0.2530196924,0.748598742,-0.1487466513
-19.45,49.78,16.51,-179.95,-23.73,0,-2.669,-10.484,-81,200.806,-135.681,373.291,-6.92139,-28.6377,-3.39661,-0.187686324,0.126884949,-0.001661145,-0.02142084038,0.01447639323,-0.0003528122557,0.82294,0.8668195,0.47901,1.90565,1.88775,0.61812,0.635253676,0.739934551,0.477348855,1.06128916,1.006454107,0.1387571877,,0.2328929079,0.7234314664,0.1165867301
-19.79,50.11,15.99,-179.95,-23.91,0,10.834,0,-81,-100.525,-278.625,356.567,-29.6631,5.14526,-1.31836,0.093994196,0.260450665,-0.001586723,0.0107248984,0.02972330114,-0.0003370057344,0.82294,0.8668195,0.47901,1.90565,1.88775,0.61812,0.728945804,0.606368835,0.477423277,1.071985102,0.9912071989,0.1387729943,,0.3815026502,0.9870659011,0.2378261734
-19.54,50.35,15.41,-179.95,-24.25,0,-3.262,10.327,-81,-279.541,13.916,376.221,5.39246,30.5328,-0.164795,0.261306723,-0.01298876,-0.001674183,0.02982101103,-0.001483766061,-0.0003555815159,0.82294,0.8668195,0.47901,1.90565,1.88775,0.61812,0.561633277,0.85383074,0.477335817,1.052888989,1.019446734,0.1387544185,,0.4970601496,1.219089542,-0.01272827271
-19.54,50.35,15.41,-179.95,-24.25,0,-8.974,-5.722,-81.5,-22.3999,224.915,371.338,35.9985,3.94592,-1.8219,0.02098433,-0.210237732,-0.001652454,0.002391389837,-0.02399334635,-0.0003509663973,0.82354,0.866878875,0.4791225,1.9120125,1.8943125,0.618695,0.80255567,0.656641143,0.477470046,1.08608111,1.003440279,0.1392215336,,0.3557147268,0.9547354013,-0.1904060264
-19.54,50.35,15.41,-179.95,-24.25,0,8.167,-6.836,-81.5,242.676,8.97217,365.967,12.2955,-30.5237,-3.94592,-0.226860423,-0.008445159,-0.001628553,-0.02588886324,-0.0009594414332,-0.0003458900504,0.82354,0.866878875,0.4791225,1.9120125,1.8943125,0.618695,0.596679577,0.858433716,0.477493947,1.062583637,1.026474184,0.1392266099,,0.2046978716,0.6704430909,-0.0100331653
-19.54,50.35,15.41,-179.95,-24.25,0,4.055,9.849,-81.5,45.4712,-277.649,366.455,-27.063,-12.3413,-2.57263,-0.042584312,0.2595802,-0.001630725,-0.004853930774,0.02962083937,-0.0003463512787,0.82354,0.866878875,0.4791225,1.9120125,1.8943125,0.618695,0.780955688,0.607298675,0.477491775,1.083618569,0.9978127856,0.1392261487,,0.3086842825,0.8619374625,0.227006703
-19.54,50.35,15.41,-179.95,-24.25,0,-10.605,0.896,-81.5,-275.269,-144.287,383.301,-14.4562,27.1271,-0.3479,0.25737632,0.134988043,-0.001705689,0.02936777036,0.01539678092,-0.0003622731071,0.82354,0.866878875,0.4791225,1.9120125,1.8943125,0.618695,0.56616368,0.731890832,0.477416811,1.05910473,1.012036844,0.1392102269,,0.5039338746,1.238869517,0.114506479
-19.54,50.35,15.41,-179.95,-24.25,0,2.407,-10.174,-82,-177.551,174.561,350.586,27.4109,20.8832,-0.567627,0.166079548,-0.163232538,-0.001560108,0.01894522708,-0.01862419943,-0.000331352852,0.82416,0.866938,0.47924,1.9184,1.9009,0.61928,0.658080452,0.703705462,0.477679892,1.075294773,1.015337801,0.1397086471,,0.4233243744,1.064414013,-0.1471276428
-19.54,50.35,15.41,-179.95,-24.25,0,8.982,5.372,-82,173.828,144.836,361.694,28.2898,-20.3064,-3.41492,-0.162567969,-0.135484406,-0.001609538,-0.01854681977,-0.01545468176,-0.0003418514672,0.82416,0.866938,0.47924,1.9184,1.9009,0.61928,0.661592031,0.731453594,0.477630462,1.07569318,1.018507318,0.1396981485,,0.2352249973,0.7219946947,-0.1210050067
-19.54,50.35,15.41,-179.95,-24.25,0,-8.208,6.493,-82,163.147,-197.815,370.361,-14.978,-24.6643,-3.34167,-0.152589671,0.185016901,-0.001648106,-0.01740762368,0.02110676848,-0.0003500429955,0.82416,0.866938,0.47924,1.9184,1.9009,0.61928,0.671570329,0.681921099,0.477591894,1.076832376,1.012855232,0.139689957,,0.2484686167,0.7536163975,0.1643588606
-19.54,50.35,15.41,-179.95,-24.25,0,-3.11,-9.802,-82.5,-90.4541,-254.395,322.998,-26.889,5.40161,-0.402832,0.084634528,0.23787918,-0.001437341,0.009652698685,0.02714156741,-0.0003052783297,0.8248,0.866996875,0.4793625,1.9248125,1.9075125,0.619875,0.740165472,0.629117695,0.477925159,1.090359801,1.013374058,0.1402072217,,0.3492807909,0.905406182,0.2158029163
-19.54,50.35,15.41,-179.95,-24.25,0,10.268,0.568,-82.5,-273.621,124.084,360.718,19.0155,30.2399,-0.704956,0.255832802,-0.116088535,-0.001605195,0.02919184488,-0.01324098826,-0.0003409290105,0.8248,0.866996875,0.4793625,1.9248125,1.9075125,0.619875,0.568967198,0.75090834,0.477757305,1.070820655,1.027274637,0.140171571,,0.4823212157,1.180565598,-0.09715853199
-19.54,50.35,15.41,-179.95,-24.25,0,-4.172,9.4,-82.5,51.6357,210.999,360.352,34.9365,-5.22766,-2.20642,-0.048343262,-0.197256368,-0.001603566,-0.005511414087,-0.02250987287,-0.0003405830893,0.8248,0.866996875,0.4793625,1.9248125,1.9075125,0.619875,0.776456738,0.669740507,0.477758934,1.094501086,1.018005752,0.1401719169,,0.30021899,0.8410002163,-0.1722278433
-19.54,50.35,15.41,-179.95,-24.25,0,-7.183,-7.103,-83,239.136,-83.7402,358.521,0.17395,-31.1737,-3.93677,-0.223542837,0.078345204,-0.001595418,-0.02551088523,0.008935941162,-0.0003388525379,0.82546,0.8670555,0.47949,1.93125,1.91415,0.62048,0.601917163,0.788710296,0.477894582,1.080279115,1.038158559,0.1406511475,,0.2000725201,0.656214628,0.07321200828
-19.54,50.35,15.41,-179.95,-24.25,0,9.394,-3.683,-83,-53.2837,-289.307,361.572,-29.7363,-0.67749,-1.73035,0.049845116,0.270436588,-0.001608995,0.005685691289,0.03086286855,-0.0003417361601,0.82546,0.8670555,0.47949,1.93125,1.91415,0.62048,0.775614884,0.596618912,0.477881005,1.100104309,1.016231631,0.1406482638,,0.362704362,0.9602001087,0.2449432327
-19.54,50.35,15.41,-179.95,-24.25,0,-0.39,10.09,-83,-292.847,-22.3389,378.174,0.732422,30.7617,-0.146484,0.273738576,0.020889578,-0.001682874,0.03124022949,0.002383389799,-0.0003574273744,0.82546,0.8670555,0.47949,1.93125,1.91415,0.62048,0.551721424,0.846165922,0.477807126,1.074549771,1.04471111,0.1406325726,,0.5057489936,1.23661673,0.01848468188
-19.54,50.35,15.41,-179.95,-24.25,0,-8.908,-4.371,-83.5,-55.1147,225.281,367.676,35.0739,7.46155,-1.474,0.051561601,-0.210572572,-0.001636158,0.005881214259,-0.02403210243,-0.0003475052946,0.82614,0.867113875,0.4796225,1.9377125,1.9208125,0.621095,0.774578399,0.656541303,0.477986342,1.105691286,1.029666523,0.1411249947,,0.3698756219,0.9778996623,-0.19077181
-19.54,50.35,15.41,-179.95,-24.25,0,7.603,-6.376,-83.5,239.868,23.1934,357.91,13.7695,-29.4983,-3.81775,-0.224230005,-0.021736427,-0.0015927,-0.02558908921,-0.002476448942,-0.0003382750574,0.82614,0.867113875,0.4796225,1.9377125,1.9208125,0.621095,0.601909995,0.845377448,0.4780298,1.085983411,1.051222176,0.1411342249,,0.1990644082,0.653692487,-0.02184239254
-19.54,50.35,15.41,-179.95,-24.25,0,2.254,9.648,-83.5,41.8091,-282.288,368.042,-27.1362,-11.5814,-2.56348,-0.039157504,0.263919504,-0.001637787,-0.004463121677,0.03011583572,-0.0003478512159,0.82614,0.867113875,0.4796225,1.9377125,1.9208125,0.621095,0.786982496,0.603194371,0.477984713,1.107109378,1.023582789,0.1411246488,,0.3122789848,0.8699248523,0.2310232365
-19.54,50.35,15.41,-179.95,-24.25,0,-9.567,-1.819,-84,-278.076,-119.995,393.555,-11.2976,27.3926,-0.256348,0.260007775,0.112263209,-0.00175132,0.02966751569,0.01280465935,-0.0003719645727,0.82684,0.867172,0.47976,1.9442,1.9275,0.62172,0.566832225,0.754908791,0.47800868,1.087692484,1.047523341,0.1415880354,,0.5152287173,1.268062729,0.09545437916
-19.54,50.35,15.41,-179.95,-24.25,0,5.955,-7.705,-84,-146.362,201.477,357.056,30.6427,17.2394,-0.814819,0.136896588,-0.18841588,-0.001588899,0.0156169083,-0.02149646966,-0.0003374679078,0.82684,0.867172,0.47976,1.9442,1.9275,0.62172,0.689943412,0.67875612,0.478171101,1.101743092,1.03883153,0.1416225321,,0.4111754137,1.046541978,-0.1682192847
-19.54,50.35,15.41,-179.95,-24.25,0,4.174,8.793,-84,201.782,115.784,358.154,24.5453,-23.8403,-3.45154,-0.188720408,-0.10828309,-0.001593785,-0.02152977499,-0.01235370348,-0.0003385056716,0.82684,0.867172,0.47976,1.9442,1.9275,0.62172,0.638119592,0.75888891,0.478166215,1.095830225,1.047974297,0.1416214943,,0.2158716624,0.6829980734,-0.09569038687
-19.54,50.35,15.41,-179.95,-24.25,0,-9.556,-0.255,-84.5,115.967,-245.483,374.756,-21.2128,-19.574,-3.03955,-0.108423293,0.229585726,-0.001667664,-0.0123720048,0.02619232124,-0.0003541968858,0.82756,0.867229875,0.4799025,1.9507125,1.9342125,0.622355,0.719136707,0.637644149,0.478234836,1.110780495,1.040790304,0.1420983031,,0.2808046905,0.8182093214,0.2060136962
-19.54,50.35,15.41,-179.95,-24.25,0,5.002,-8.142,-84.5,-292.847,-22.3389,378.174,-17.981,20.7916,-0.402832,0.273860129,0.020850261,-0.001682874,0.03124503817,0.002381834397,-0.0003574273744,0.82756,0.867229875,0.4799025,1.9507125,1.9342125,0.622355,0.553699871,0.846379614,0.478219626,1.091907462,1.064600791,0.1420950726,,0.5110992854,1.248942777,0.02235609169
-19.54,50.35,15.41,-179.95,-24.25,0,4.555,8.387,-84.5,-55.1147,225.281,367.676,20.2606,26.9989,-0.604248,0.051472011,-0.210661676,-0.001636158,0.005877670013,-0.02403562741,-0.0003475052946,0.82756,0.867229875,0.4799025,1.9507125,1.9342125,0.622355,0.776087989,0.656568199,0.478266342,1.11727483,1.042946998,0.1421049947,,0.3659483714,0.9688643022,-0.1834821654
-19.44,50.4,15.96,-179.95,-23.65,0,-9.374,-0.247,-85,239.868,23.1934,357.91,21.1304,29.4342,-0.558472,-0.224265589,-0.021621401,-0.0015927,-0.02559049693,-0.002471898476,-0.0003382750574,0.8283,0.8672875,0.48005,1.95725,1.94095,0.623,0.604034411,0.845666099,0.4784573,1.103359503,1.071190602,0.1426117249,,0.1971584546,0.6418845351,-0.01668097819
-19.44,50.4,15.96,-179.95,-23.65,0,5.327,-7.718,-85,41.8091,-282.288,368.042,20.874,29.837,-0.50354,-0.039036945,0.263891184,-0.001637787,-0.004458352311,0.03011471535,-0.0003478512159,0.8283,0.8672875,0.48005,1.95725,1.94095,0.623,0.789263055,0.603396316,0.478412213,1.124491648,1.043547785,0.1426021488,,0.3190502776,0.8742871541,0.2406089607
-19.44,50.4,15.96,-179.95,-23.65,0,4.004,8.47,-85,-278.076,-119.995,393.555,20.7642,29.837,-0.485229,0.259926374,0.112161147,-0.00175132,0.02966429545,0.0128006217,-0.0003719645727,0.8283,0.8672875,0.48005,1.95725,1.94095,0.623,0.568373626,0.755126353,0.47829868,1.099285705,1.060861878,0.1425780354,,0.5149669327,1.25219853,0.1009155449
-19.44,50.4,15.96,-179.95,-23.65,0,-9.093,-1.256,-85.5,-146.362,201.477,357.056,20.7458,29.7638,-0.549316,0.136848936,-0.188309372,-0.001588899,0.01561502314,-0.02149225618,-0.0003374679078,0.82906,0.867344875,0.4802025,1.9638125,1.9477125,0.623655,0.692211064,0.679035503,0.478613601,1.119137477,1.058875369,0.1431150321,,0.4109686782,1.03451589,-0.1730667346
-19.44,50.4,15.96,-179.95,-23.65,0,5.973,-6.97,-85.5,201.782,115.784,358.154,20.7275,29.7272,-0.595093,-0.188609588,-0.10829201,-0.001593785,-0.0215253909,-0.01235405635,-0.0003385056716,0.82906,0.867344875,0.4802025,1.9638125,1.9477125,0.623655,0.640450412,0.759052865,0.478608715,1.113227109,1.068013569,0.1431139943,,0.2205533392,0.6861640445,-0.1003584438
-19.44,50.4,15.96,-179.95,-23.65,0,2.05,8.948,-85.5,115.967,-245.483,374.756,20.6909,29.6906,-0.50354,-0.108486878,0.229500129,-0.001667664,-0.01237452025,0.02618893501,-0.0003541968858,0.82906,0.867344875,0.4802025,1.9638125,1.9477125,0.623655,0.720573122,0.637844746,0.478534836,1.12237798,1.05417869,0.1430983031,,0.2788979621,0.8035512082,0.2020005914
-19.44,50.4,15.96,-179.95,-23.65,0,-8.468,-3.042,-86,-292.847,-22.3389,378.174,20.6726,29.6631,-0.476074,0.273815444,0.020946125,-0.001682874,0.03124327044,0.002385626818,-0.0003574273744,0.82984,0.867402,0.48036,1.9704,1.9545,0.62432,0.556024556,0.846455875,0.478677126,1.10931673,1.084712373,0.1436025726,,0.5123908804,1.237182728,0.01346318535
-19.44,50.4,15.96,-179.95,-23.65,0,7.494,-4.98,-86,-55.1147,225.281,367.676,20.6451,29.6448,-0.485229,0.051562804,-0.210675631,-0.001636158,0.005881261817,-0.02403617948,-0.0003475052946,0.82984,0.867402,0.48036,1.9704,1.9545,0.62432,0.778277196,0.656726369,0.478723842,1.134678738,1.063061821,0.1436124947,,0.3712478617,0.9703765611,-0.1900981167
-19.44,50.4,15.96,-179.95,-23.65,0,-0.391,8.996,-86,239.868,23.1934,357.91,20.7184,29.5898,-0.466919,-0.224323276,-0.021681417,-0.0015927,-0.02559277904,-0.002474272722,-0.0003382750574,0.82984,0.867402,0.48036,1.9704,1.9545,0.62432,0.605516724,0.845720583,0.4787673,1.114967221,1.084623727,0.1436217249,,0.1945946546,0.6360408202,-0.01919065146
-19.44,50.4,15.96,-179.95,-23.65,0,-6.611,-5.857,-86.5,41.8091,-282.288,368.042,20.5994,29.6356,-0.521851,-0.039048638,0.263965819,-0.001637787,-0.004458814923,0.03011766796,-0.0003478512159,0.83064,0.867458875,0.4805225,1.9770125,1.9613125,0.624995,0.791591362,0.603493056,0.478884713,1.141913685,1.063735957,0.1441246488,,0.3185280222,0.8730980247,0.239587538
-19.44,50.4,15.96,-179.95,-23.65,0,8.703,-1.451,-86.5,-278.076,-119.995,393.555,20.6451,29.5441,-0.421143,0.259991942,0.112122993,-0.00175132,0.02966688933,0.01279911235,-0.0003719645727,0.83064,0.867458875,0.4805225,1.9770125,1.9613125,0.624995,0.570648058,0.755335882,0.47877118,1.116705611,1.081054513,0.1441005354,,0.5178848525,1.258844332,0.1056571934
-19.44,50.4,15.96,-179.95,-23.65,0,-4.443,7.623,-86.5,-146.362,201.477,357.056,34.1766,13.147,-1.09863,0.136786895,-0.188336546,-0.001588899,0.01561256878,-0.02149333118,-0.0003374679078,0.83064,0.867458875,0.4805225,1.9770125,1.9613125,0.624995,0.693853105,0.679122329,0.478933601,1.130759931,1.072360294,0.1441350321,,0.4081909005,1.028164004,-0.1685014268
-19.44,50.4,15.96,-179.95,-23.65,0,-3.067,-8.088,-87,201.782,115.784,358.154,18.7134,-27.5574,-3.73535,-0.188595293,-0.108227913,-0.001593785,-0.02152482538,-0.01235152067,-0.0003385056716,0.83146,0.8675155,0.48069,1.98365,1.96815,0.62568,0.642864707,0.759287587,0.479096215,1.130665175,1.088282979,0.1446514943,,0.2210937597,0.6873915204,-0.0983232563
-19.44,50.4,15.96,-179.95,-23.65,0,8.009,3.224,-87,115.967,-245.483,374.756,-25.1862,-14.8773,-2.69165,-0.108442442,0.229450361,-0.001667664,-0.01237276234,0.02618696614,-0.0003541968858,0.83146,0.8675155,0.48069,1.98365,1.96815,0.62568,0.723017558,0.638065139,0.479022336,1.139817238,1.074447534,0.1446358031,,0.2808002194,0.8078873094,0.2038374649
-19.44,50.4,15.96,-179.95,-23.65,0,-7.757,3.825,-87,-272.278,-151.367,389.16,-14.5386,26.0742,-0.228882,0.25453,0.141572696,-0.001731762,0.02904670032,0.01615073841,-0.0003678106824,0.83146,0.8675155,0.48069,1.98365,1.96815,0.62568,0.57693,0.725942804,0.478958238,1.1231433,1.084483762,0.1446221893,,0.5087903097,1.237857924,0.1214611123
-19.44,50.4,15.96,-179.95,-23.65,0,2.403,-8.111,-87.5,-155.64,180.359,342.163,27.9053,17.8528,-0.549316,0.145561512,-0.16863469,-0.001522625,0.01660635964,-0.01924202316,-0.0003233919378,0.8323,0.867571875,0.4808625,1.9903125,1.9750125,0.626375,0.686738488,0.698937185,0.479339875,1.14140614,1.088198602,0.1451891081,,0.4040668089,1.010905737,-0.153565913
-19.44,50.4,15.96,-179.95,-23.65,0,3.58,7.664,-87.5,200.073,115.784,356.812,24.1882,-23.4558,-3.3783,-0.187101578,-0.108271388,-0.001587813,-0.02134661856,-0.01235324055,-0.0003372372937,0.8323,0.867571875,0.4808625,1.9903125,1.9750125,0.626375,0.645198422,0.759300487,0.479274687,1.136665881,1.095087384,0.1451752627,,0.2161884954,0.675273865,-0.09691194589
-19.44,50.4,15.96,-179.95,-23.65,0,-7.935,-2.373,-88,105.286,-246.399,374.512,-21.3226,-18.1549,-2.81982,-0.098415085,0.230414485,-0.001666578,-0.01123162549,0.02628895117,-0.0003539662717,0.83316,0.867628,0.48104,1.997,1.9819,0.62708,0.734744915,0.637213515,0.479373422,1.152608375,1.087983049,0.1456860337,,0.288328727,0.8223273018,0.2085313956
-19.44,50.4,15.96,-179.95,-23.65,0,7.513,-3.485,-88,-241.028,-163.635,383.301,-15.9119,22.1191,-0.247192,0.225362353,0.152928316,-0.001705689,0.02571473572,0.01745503354,-0.0003622731071,0.83316,0.867628,0.48104,1.997,1.9819,0.62708,0.607797647,0.714699684,0.479334311,1.138125264,1.096816966,0.1456777269,,0.4882568586,1.19648979,0.1419012604
-19.44,50.4,15.96,-179.95,-23.65,0,-3.312,7.591,-88,-177.795,172.729,357.056,26.5503,20.1233,-0.476074,0.166169638,-0.161462025,-0.001588899,0.01896579752,-0.01842646944,-0.0003374679078,0.83316,0.867628,0.48104,1.997,1.9819,0.62708,0.666990362,0.706165975,0.479451101,1.144874202,1.095845531,0.1457025321,,0.4254241338,1.059673258,-0.1446015005
-19.44,50.4,15.96,-179.95,-23.65,0,-2.504,-7.703,-88.5,184.082,126.099,362.549,25.4425,-21.3409,-3.15857,-0.172044069,-0.117871527,-0.001613343,-0.01963638737,-0.01345196681,-0.0003426595619,0.83404,0.867683875,0.4812225,2.0037125,1.9888125,0.627795,0.661995931,0.749812348,0.479609157,1.150036113,1.107676658,0.1462298404,,0.2350908002,0.7166147994,-0.107326779
-19.44,50.4,15.96,-179.95,-23.65,0,6.766,4.431,-88.5,116.577,-240.234,377.93,-20.0134,-19.281,-2.88391,-0.109018141,0.224544636,-0.001681789,-0.01243805339,0.02562704582,-0.0003571967602,0.83404,0.867683875,0.4812225,2.0037125,1.9888125,0.627795,0.725021859,0.643139239,0.479540711,1.157234447,1.095501579,0.1462153032,,0.2831399879,0.8145654597,0.1991786654
-19.44,50.4,15.96,-179.95,-23.65,0,-8.074,0.585,-88.5,-236.816,-169.8,383.423,-16.5161,21.3684,-0.302124,0.221393002,0.158802721,-0.001706232,0.02526413616,0.01811711915,-0.0003623884142,0.83404,0.867683875,0.4812225,2.0037125,1.9888125,0.627795,0.612646998,0.708881154,0.479516268,1.144408364,1.103011506,0.1462101116,,0.4846312166,1.189313217,0.1381670432
-19.44,50.4,15.96,-179.95,-23.65,0,5.803,-5.392,-89,-187.439,173.34,363.159,26.3672,21.0205,-0.448608,0.175270065,-0.162091847,-0.001616058,0.01999798723,-0.01849397127,-0.0003432360973,0.83494,0.8677395,0.48141,2.01045,1.99575,0.62852,0.659669935,0.705647653,0.479793942,1.155512013,1.109516529,0.1467667639,,0.4401312882,1.093119617,-0.1453301891
-19.44,50.4,15.96,-179.95,-23.65,0,-2.09,7.625,-89,181.702,127.563,361.084,25.4242,-20.993,-3.10364,-0.169921587,-0.119241891,-0.001606824,-0.01938653849,-0.01360821768,-0.0003412749318,0.83494,0.8677395,0.48141,2.01045,1.99575,0.62852,0.665018413,0.748497609,0.479803176,1.156123462,1.114402282,0.1467687251,,0.2305011792,0.7050040755,-0.1053603767
